5,safari,png,undefined,260,52,1543,80
10,safari,jpeg,undefined,283,37,443,52
15,safari,avif,undefined,249,66,379,77
20,safari,webp,undefined,304,119,416,123
25,safari,png,undefined,261,79,2226,82
30,safari,jpeg,undefined,253,58,492,76
35,safari,avif,undefined,308,120,578,132
40,safari,webp,undefined,247,40,442,50
45,safari,png,undefined,298,120,2392,125
50,safari,jpeg,undefined,250,66,528,77
55,safari,avif,undefined,265,30,463,51
60,safari,webp,undefined,258,63,452,79
65,safari,png,undefined,250,70,2150,80
70,safari,jpeg,undefined,259,52,519,77
75,safari,avif,undefined,250,46,422,51
80,safari,webp,undefined,246,41,434,48
85,safari,png,undefined,254,68,2215,78
90,safari,jpeg,undefined,253,76,483,80
95,safari,avif,undefined,254,66,506,78
100,safari,webp,undefined,221,10,429,50
109,safari,jpeg,undefined,254,51,515,77
114,safari,avif,undefined,244,44,472,52
119,safari,webp,undefined,254,54,455,79
124,safari,png,undefined,259,10,2139,50
129,safari,jpeg,undefined,250,62,445,77
134,safari,avif,undefined,236,45,459,50
139,safari,webp,undefined,253,43,384,49
144,safari,png,undefined,248,49,2169,54
148,safari,jpeg,undefined,284,100,523,104
153,safari,avif,undefined,259,50,436,78
158,safari,webp,undefined,310,119,475,122
163,safari,png,undefined,249,72,2137,77
168,safari,jpeg,undefined,317,129,569,135
173,safari,avif,undefined,257,17,449,48
178,safari,webp,undefined,264,9,468,51
183,safari,png,undefined,250,43,2048,51
188,safari,jpeg,undefined,226,39,457,51
193,safari,avif,undefined,259,54,427,80
198,safari,webp,undefined,253,62,412,77
203,safari,png,undefined,270,9,1968,80
208,safari,jpeg,undefined,249,74,454,81
213,safari,avif,undefined,265,52,478,84
218,safari,webp,undefined,301,126,459,129
223,safari,png,undefined,252,55,2388,77
228,safari,jpeg,undefined,265,8,518,50
232,safari,avif,undefined,247,42,499,49
237,safari,webp,undefined,250,55,467,78
242,safari,png,undefined,246,68,2217,77
247,safari,jpeg,undefined,235,44,434,48
252,safari,avif,undefined,252,52,462,78
257,safari,webp,undefined,250,74,420,82
262,safari,png,undefined,253,62,1615,76
267,safari,jpeg,undefined,253,51,406,78
272,safari,avif,undefined,222,8,366,51
277,safari,webp,undefined,243,9,355,50
282,safari,png,undefined,243,37,1632,48
287,safari,jpeg,undefined,253,63,409,80
292,safari,avif,undefined,255,10,383,48
297,safari,webp,undefined,289,88,415,92
302,safari,png,undefined,277,8,2282,53
307,safari,jpeg,undefined,270,53,502,87
312,safari,avif,undefined,248,60,457,79
317,safari,webp,undefined,259,30,463,51
321,safari,png,undefined,258,81,2428,85
326,safari,jpeg,undefined,249,48,533,53
331,safari,avif,undefined,271,60,589,90
336,safari,webp,undefined,263,92,521,96
341,safari,png,undefined,241,42,1953,49
346,safari,jpeg,undefined,254,42,427,51
351,safari,avif,undefined,247,6,421,51
356,safari,webp,undefined,249,59,387,79
361,safari,png,undefined,248,7,1387,50
366,safari,jpeg,undefined,224,33,398,50
371,safari,avif,undefined,260,51,396,83
376,safari,webp,undefined,250,52,371,80
381,safari,png,undefined,278,71,1731,86
386,safari,jpeg,undefined,280,59,428,85
391,safari,avif,undefined,270,50,407,80
396,safari,webp,undefined,282,88,386,92
401,safari,png,undefined,278,15,2254,52
406,safari,jpeg,undefined,273,51,500,85
411,safari,avif,undefined,263,78,480,82
416,safari,webp,undefined,278,92,453,96
421,safari,png,undefined,327,131,1995,134
426,safari,jpeg,undefined,241,9,479,52
431,safari,avif,undefined,275,8,449,51
436,safari,webp,undefined,340,129,544,140
441,safari,png,undefined,267,12,1994,55
446,safari,jpeg,undefined,261,45,562,51
451,safari,avif,undefined,286,96,475,100
456,safari,webp,undefined,284,40,454,50
461,safari,png,undefined,324,115,1964,118
466,safari,jpeg,undefined,298,109,484,112
471,safari,avif,undefined,312,121,475,125
476,safari,webp,undefined,305,110,438,113
481,safari,png,undefined,256,32,1956,51
486,safari,jpeg,undefined,315,125,508,129
491,safari,avif,undefined,327,125,515,129
496,safari,webp,undefined,268,31,422,50
501,safari,png,undefined,317,120,2062,125
506,safari,jpeg,undefined,267,81,496,84
511,safari,avif,undefined,320,128,602,134
516,safari,webp,undefined,262,49,475,80
521,safari,png,undefined,262,42,2240,51
526,safari,jpeg,undefined,300,112,547,115
531,safari,avif,undefined,282,94,495,97
536,safari,webp,undefined,297,111,497,116
541,safari,png,undefined,264,32,1849,50
546,safari,jpeg,undefined,261,66,446,81
551,safari,avif,undefined,261,50,417,81
556,safari,webp,undefined,263,8,398,50
560,safari,png,undefined,316,129,2029,133
565,safari,jpeg,undefined,260,9,461,51
570,safari,avif,undefined,305,114,474,118
575,safari,webp,undefined,281,31,422,51
580,safari,png,undefined,271,81,2165,88
585,safari,jpeg,undefined,299,107,518,114
590,safari,avif,undefined,311,15,449,50
595,safari,webp,undefined,287,97,444,105
600,safari,png,undefined,273,47,2056,55
605,safari,jpeg,undefined,280,29,478,50
610,safari,avif,undefined,279,35,471,51
615,safari,webp,undefined,253,51,405,78
618,safari,png,undefined,259,9,2465,51
623,safari,jpeg,undefined,260,80,540,84
628,safari,avif,undefined,308,120,560,128
633,safari,webp,undefined,320,128,566,131
638,safari,png,undefined,282,57,2099,82
643,safari,jpeg,undefined,259,33,444,50
648,safari,avif,undefined,315,121,510,126
653,safari,webp,undefined,245,50,396,72
658,safari,png,undefined,265,38,1840,51
663,safari,jpeg,undefined,284,95,423,99
668,safari,avif,undefined,267,45,423,57
673,safari,webp,undefined,262,32,365,51
677,safari,png,undefined,263,42,2621,50
682,safari,jpeg,undefined,309,123,618,129
687,safari,avif,undefined,264,39,516,50
692,safari,webp,undefined,294,9,559,50
697,safari,png,undefined,280,8,1632,50
702,safari,jpeg,undefined,261,58,416,80
707,safari,avif,undefined,324,106,480,110
712,safari,webp,undefined,272,9,326,51
717,safari,png,undefined,238,10,2186,51
722,safari,jpeg,undefined,273,44,554,51
727,safari,avif,undefined,269,37,447,51
732,safari,webp,undefined,279,98,446,103
741,safari,jpeg,undefined,270,56,531,82
746,safari,avif,undefined,292,105,518,110
751,safari,webp,undefined,311,123,512,132
756,safari,png,undefined,263,47,1819,51
761,safari,jpeg,undefined,308,112,494,116
766,safari,avif,undefined,321,123,473,130
771,safari,webp,undefined,289,104,417,108
776,safari,png,undefined,267,9,1617,50
781,safari,jpeg,undefined,310,99,462,107
786,safari,avif,undefined,241,45,352,51
791,safari,webp,undefined,271,53,356,81
796,safari,png,undefined,277,45,1938,53
801,safari,jpeg,undefined,281,97,480,101
806,safari,avif,undefined,257,32,489,50
811,safari,webp,undefined,296,107,439,111
816,safari,png,undefined,263,7,1916,50
821,safari,jpeg,undefined,275,34,487,51
826,safari,avif,undefined,253,39,461,51
831,safari,webp,undefined,252,31,404,50
836,safari,png,undefined,237,36,2472,51
841,safari,jpeg,undefined,269,43,531,51
846,safari,avif,undefined,281,101,514,106
851,safari,webp,undefined,258,11,476,50
856,safari,png,undefined,266,10,1953,51
861,safari,jpeg,undefined,275,11,538,51
866,safari,avif,undefined,308,121,513,128
871,safari,webp,undefined,265,51,443,81
875,safari,png,undefined,234,48,2050,56
880,safari,jpeg,undefined,316,126,541,132
885,safari,avif,undefined,237,6,423,50
890,safari,webp,undefined,260,34,427,51
895,safari,png,undefined,319,126,1863,129
900,safari,jpeg,undefined,279,94,500,99
905,safari,avif,undefined,312,120,469,123
910,safari,webp,undefined,287,97,409,102
919,safari,jpeg,undefined,276,91,430,95
924,safari,avif,undefined,252,8,403,51
929,safari,webp,undefined,257,7,390,53
934,safari,png,undefined,305,115,2028,119
939,safari,jpeg,undefined,301,112,489,117
944,safari,avif,undefined,260,8,421,51
949,safari,webp,undefined,266,42,401,53
954,safari,png,undefined,260,11,2245,50
959,safari,jpeg,undefined,256,63,485,80
964,safari,avif,undefined,351,128,507,137
969,safari,webp,undefined,324,122,509,129
974,safari,png,undefined,255,44,2095,52
979,safari,jpeg,undefined,317,126,521,131
984,safari,avif,undefined,259,9,453,52
989,safari,webp,undefined,264,43,405,51
994,safari,png,undefined,262,31,1916,52
999,safari,jpeg,undefined,231,41,425,51
1004,safari,avif,undefined,314,115,488,119
1009,safari,webp,undefined,249,33,392,50
1014,safari,png,undefined,288,98,2304,101
1019,safari,jpeg,undefined,302,111,529,114
1024,safari,avif,undefined,257,43,583,50
1029,safari,webp,undefined,263,60,497,81
1038,safari,jpeg,undefined,266,10,549,53
1043,safari,avif,undefined,236,40,436,51
1048,safari,webp,undefined,277,16,459,51
1053,safari,png,undefined,267,61,2287,79
1058,safari,jpeg,undefined,315,128,601,133
1063,safari,avif,undefined,304,120,519,125
1068,safari,webp,undefined,308,118,497,124
1073,safari,png,undefined,239,17,1714,51
1078,safari,jpeg,undefined,265,37,486,51
1083,safari,avif,undefined,256,38,422,46
1088,safari,webp,undefined,267,7,414,51
1093,safari,png,undefined,315,128,2286,132
1098,safari,jpeg,undefined,237,28,450,51
1103,safari,avif,undefined,279,90,443,93
1108,safari,webp,undefined,294,111,442,114
1113,safari,png,undefined,296,115,2159,120
1118,safari,jpeg,undefined,313,121,550,125
1123,safari,avif,undefined,285,95,481,101
1128,safari,webp,undefined,305,120,495,125
1133,safari,png,undefined,269,30,1667,51
1138,safari,jpeg,undefined,262,10,429,53
1143,safari,avif,undefined,275,96,423,100
1148,safari,webp,undefined,259,9,371,51
1153,safari,png,undefined,263,16,2113,51
1158,safari,jpeg,undefined,296,109,534,115
1163,safari,avif,undefined,311,127,488,134
1168,safari,webp,undefined,272,82,435,86
1173,safari,png,undefined,292,105,1989,112
1178,safari,jpeg,undefined,252,10,421,52
1183,safari,avif,undefined,315,125,455,130
1188,safari,webp,undefined,258,8,359,51
1192,safari,png,undefined,316,125,2458,130
1197,safari,jpeg,undefined,299,117,570,124
1202,safari,avif,undefined,285,102,523,108
1207,safari,webp,undefined,306,127,506,131
1212,safari,png,undefined,262,42,1658,51
1217,safari,jpeg,undefined,288,107,450,110
1222,safari,avif,undefined,312,125,443,132
1227,safari,webp,undefined,305,123,410,127
1232,safari,png,undefined,240,9,2099,51
1237,safari,jpeg,undefined,283,46,535,51
1241,safari,avif,undefined,263,7,539,51
1246,safari,webp,undefined,269,32,468,50
1251,safari,png,undefined,233,47,1880,50
1256,safari,jpeg,undefined,254,17,445,51
1261,safari,avif,undefined,257,29,494,51
1265,safari,webp,undefined,302,121,479,125
1270,safari,png,undefined,253,8,2107,51
1275,safari,jpeg,undefined,265,75,490,81
1280,safari,avif,undefined,278,92,494,96
1285,safari,webp,undefined,260,8,439,51
1290,safari,png,undefined,314,129,2114,133
1295,safari,jpeg,undefined,283,95,447,99
1300,safari,avif,undefined,290,108,444,111
1305,safari,webp,undefined,235,30,358,50
1310,safari,png,undefined,330,132,2052,141
1315,safari,jpeg,undefined,251,40,370,50
1320,safari,avif,undefined,293,104,416,106
1325,safari,webp,undefined,233,9,315,51
1330,safari,png,undefined,298,107,1684,110
1335,safari,jpeg,undefined,306,121,446,124
1340,safari,avif,undefined,295,111,421,116
1345,safari,webp,undefined,267,9,379,52
1350,safari,png,undefined,228,10,2027,50
1355,safari,jpeg,undefined,270,69,499,87
1360,safari,avif,undefined,303,118,491,121
1365,safari,webp,undefined,258,71,454,79
1370,safari,png,undefined,324,124,2252,128
1375,safari,jpeg,undefined,271,9,451,81
1380,safari,avif,undefined,235,11,424,54
1385,safari,webp,undefined,305,123,463,127
1390,safari,png,undefined,264,9,2062,50
1395,safari,jpeg,undefined,296,107,547,111
1400,safari,avif,undefined,319,121,487,127
1405,safari,webp,undefined,300,113,447,118
1410,safari,png,undefined,264,39,2520,51
1415,safari,jpeg,undefined,303,115,510,120
1420,safari,avif,undefined,266,85,422,92
1425,safari,webp,undefined,257,10,394,50
1430,safari,png,undefined,276,95,1607,98
1435,safari,jpeg,undefined,304,119,459,121
1440,safari,avif,undefined,275,17,417,51
1445,safari,webp,undefined,290,106,401,109
1450,safari,png,undefined,314,119,2565,121
1455,safari,jpeg,undefined,293,107,618,110
1460,safari,avif,undefined,264,39,472,50
1465,safari,webp,undefined,301,111,505,117
1470,safari,png,undefined,313,118,2250,123
1475,safari,jpeg,undefined,311,124,578,128
1480,safari,avif,undefined,245,41,475,51
1485,safari,webp,undefined,282,74,483,86
1490,safari,png,undefined,319,124,1793,127
1495,safari,jpeg,undefined,263,38,410,50
1500,safari,avif,undefined,301,121,422,124
1505,safari,webp,undefined,293,106,394,108
1510,safari,png,undefined,285,99,1649,103
1515,safari,jpeg,undefined,226,8,441,50
1520,safari,avif,undefined,290,94,431,96
1525,safari,webp,undefined,267,35,386,51
1530,safari,png,undefined,254,8,2067,50
1534,safari,jpeg,undefined,282,52,474,84
1539,safari,avif,undefined,263,32,486,50
1544,safari,webp,undefined,315,117,465,120
1549,safari,png,undefined,264,32,1610,53
1554,safari,jpeg,undefined,300,8,402,51
1558,safari,avif,undefined,255,12,394,51
1563,safari,webp,undefined,310,116,440,120
1568,safari,png,undefined,318,124,2021,127
1573,safari,jpeg,undefined,288,102,537,107
1578,safari,avif,undefined,263,38,473,51
1583,safari,webp,undefined,268,78,475,85
1588,safari,png,undefined,324,131,2100,134
1593,safari,jpeg,undefined,259,78,462,85
1598,safari,avif,undefined,291,109,461,112
1603,safari,webp,undefined,331,124,484,128
1608,safari,png,undefined,340,116,2080,120
1613,safari,jpeg,undefined,299,109,514,115
1618,safari,avif,undefined,280,11,394,50
1623,safari,webp,undefined,259,15,410,52
1628,safari,png,undefined,296,109,2253,112
1633,safari,jpeg,undefined,261,9,499,50
1642,safari,webp,undefined,264,9,461,52
1647,safari,png,undefined,259,41,1953,51
1652,safari,jpeg,undefined,298,110,494,113
1657,safari,avif,undefined,300,117,491,125
1662,safari,webp,undefined,267,9,423,51
1667,safari,png,undefined,326,123,2255,128
1672,safari,jpeg,undefined,278,79,765,83
1677,safari,avif,undefined,269,59,549,83
1682,safari,webp,undefined,278,56,486,63
1686,safari,png,undefined,281,31,2485,50
1691,safari,jpeg,undefined,287,99,563,102
1696,safari,avif,undefined,301,118,565,125
1701,safari,webp,undefined,304,113,543,120
1706,safari,png,undefined,261,36,2684,50
1711,safari,jpeg,undefined,266,9,564,51
1716,safari,avif,undefined,269,31,495,51
1721,safari,webp,undefined,229,32,445,51
1729,safari,jpeg,undefined,294,107,529,111
1734,safari,avif,undefined,308,8,502,51
1739,safari,webp,undefined,288,107,487,111
1744,safari,png,undefined,297,103,2102,107
1749,safari,jpeg,undefined,246,7,474,54
1754,safari,avif,undefined,303,112,479,115
1759,safari,webp,undefined,242,8,422,50
1764,safari,png,undefined,239,14,1795,52
1769,safari,jpeg,undefined,260,36,433,51
1774,safari,avif,undefined,283,104,425,108
1779,safari,webp,undefined,279,97,397,102
1784,safari,png,undefined,277,32,1689,50
1789,safari,jpeg,undefined,311,122,437,126
1794,safari,avif,undefined,296,106,408,114
1799,safari,webp,undefined,245,40,331,44
1804,safari,png,undefined,264,44,1910,51
1809,safari,jpeg,undefined,298,106,480,110
1814,safari,avif,undefined,293,100,450,107
1819,safari,webp,undefined,298,10,360,51
1824,safari,png,undefined,265,48,1761,52
1829,safari,jpeg,undefined,259,47,501,55
1834,safari,avif,undefined,261,10,439,50
1839,safari,webp,undefined,233,6,396,50
1844,safari,png,undefined,259,28,1882,51
1849,safari,jpeg,undefined,296,107,490,116
1854,safari,avif,undefined,277,97,444,105
1859,safari,webp,undefined,262,38,396,51
1864,safari,png,undefined,261,30,1530,51
1869,safari,jpeg,undefined,292,98,424,103
1874,safari,avif,undefined,277,30,386,52
1879,safari,webp,undefined,296,113,389,118
1884,safari,png,undefined,267,10,2152,52
1889,safari,jpeg,undefined,309,115,528,119
1894,safari,avif,undefined,315,11,464,52
1899,safari,webp,undefined,287,96,459,99
1904,safari,png,undefined,240,31,1902,51
1909,safari,jpeg,undefined,270,45,479,51
1914,safari,avif,undefined,313,110,527,122
1919,safari,webp,undefined,238,32,392,51
1924,safari,png,undefined,263,24,2684,51
1929,safari,jpeg,undefined,287,26,651,55
1934,safari,avif,undefined,255,6,550,51
1939,safari,webp,undefined,279,5,531,51
1944,safari,png,undefined,317,121,1536,124
1949,safari,jpeg,undefined,262,30,385,51
1954,safari,avif,undefined,287,103,396,106
1959,safari,webp,undefined,318,117,397,121
1963,safari,png,undefined,295,109,2326,112
1968,safari,jpeg,undefined,287,96,504,102
1973,safari,avif,undefined,260,47,535,51
1978,safari,webp,undefined,260,50,456,83
1982,safari,png,undefined,323,127,2215,138
1987,safari,jpeg,undefined,259,48,466,79
